date,open,high,low,close,volume
1677671100000,23736.6,23736.6,23706.9,23706.9,204.797
1677671400000,23706.9,23722.5,23691.8,23703.6,464.195
1677671700000,23703.6,23738.7,23703.2,23733.8,289.556
1677672000000,23733.8,23740,23726.5,23731.3,194.898
1677672300000,23731.3,23749,23731.2,23733.8,249.701
1677672600000,23733.8,23733.8,23715,23723.1,128.359
1677672900000,23723.1,23741.6,23723.1,23741.6,184.853
1677673200000,23741.6,23750,23741.5,23748.6,101.7
1677673500000,23748.6,23814.9,23748.6,23791.6,1537.213
1677673800000,23791.6,23825,23732.7,23735.2,2192.999
1677674100000,23735.2,23748.7,23735.1,23742,233.706
1677674400000,23742,23765.6,23724.2,23724.2,345.735
1677674700000,23724.2,23731.5,23700,23728,528.726
1677675000000,23728,23732.9,23713,23726.8,96.687
1677675300000,23726.8,23727.5,23714.2,23720.6,179.457
1677675600000,23720.6,23725,23714,23714.1,245.442
1677675900000,23714.1,23714.1,23668.3,23684.2,723.267
1677676200000,23684.2,23702.7,23684,23688.5,370.261
1677676500000,23688.5,23701.3,23685.3,23701,262.364
1677676800000,23701,23709.5,23690.5,23691.7,178.611
1677677100000,23691.7,23691.8,23619,23638.2,2142.979
1677677400000,23638.2,23672.4,23606,23617.3,1626.641
1677677700000,23617.3,23674.1,23614.7,23674.1,674.641
1677678000000,23674.1,23707.3,23658.5,23658.5,1127.592
1677678300000,23658.5,23689.4,23651,23687.8,334.968
1677678600000,23687.8,23694.9,23675.3,23680.9,188.136
1677678900000,23680.9,23698.5,23666.8,23690,299.957
1677679200000,23690,23701.7,23685,23696.9,376.932
1677679500000,23696.9,23697,23650.6,23665.9,359.773
1677679800000,23665.9,23680.2,23665.9,23680.2,156.456
1677680100000,23680.2,23692.9,23660.8,23664.6,167.861
1677680400000,23664.6,23697,23664.5,23685.6,162.024
1677680700000,23685.6,23694.7,23668.1,23680.7,274.085
1677681000000,23680.7,23709.1,23668.4,23669.4,357.159
1677681300000,23669.4,23674.9,23566,23661.4,2928.944
1677681600000,23661.4,23759.5,23643,23710.8,2440.881
1677681900000,23710.8,23882.6,23710.7,23864.4,2771.873
1677682200000,23864.4,23886,23749.6,23769.9,2098.86
1677682500000,23769.9,23787.4,23646.9,23671.9,1737.408
1677682800000,23671.9,23736,23631.5,23657.4,2867.341
1677683100000,23657.4,23657.4,23554.7,23598.2,2697.271
1677683400000,23598.2,23650,23573,23648.8,1195.058
1677683700000,23648.8,23676.8,23600.7,23661,877.325
1677684000000,23661,23723.4,23650,23693.4,755.82
1677684300000,23693.4,23700,23648.4,23679.1,576.985
1677684600000,23679.1,23695.8,23642.1,23693.5,320.093
1677684900000,23693.5,23768.1,23690,23728.1,1169.073
1677685200000,23728.1,23763.6,23717.1,23733.3,504.417
1677685500000,23733.3,23748.7,23715.6,23729.8,467.706
1677685800000,23729.8,23729.9,23688.1,23695.1,432.53
1677686100000,23695.1,23719.4,23679.5,23698.5,466.137
1677686400000,23698.5,23702.1,23668,23668.5,438.648
1677686700000,23668.5,23675.3,23600,23605.1,764.764
1677687000000,23605.1,23605.4,23541,23599.1,1581.301
1677687300000,23599.1,23627,23552,23595,960.042
1677687600000,23595,23641.1,23572,23629.9,610.034
1677687900000,23629.9,23649.4,23612.3,23617.4,340.927
1677688200000,23617.4,23645,23617.3,23642.6,261.318
1677688500000,23642.6,23658.5,23627.8,23641.4,274.679
