date,open,high,low,close,volume
1672614900000,16621.5,16622,16608,16608,446.983
1672615800000,16608,16619.5,16607,16614,204.789
1672616700000,16614,16623,16608.5,16622.5,111.981
1672617600000,16622.5,16627,16613.5,16614,398.443
1672618500000,16614,16614,16593,16593,626.943
1672619400000,16593,16600,16587,16592,506.714
1672620300000,16592,16592,16587,16591.5,144.336
1672621200000,16591.5,16592,16557,16571.5,1430.381
1672622100000,16571.5,16572.5,16552,16570,946.807
1672623000000,16570,16575,16568.5,16574.5,335.935
1672623900000,16574.5,16575,16572.5,16573,122.739
1672624800000,16573,16576.5,16562.5,16576.5,173.03
1672625700000,16576.5,16579,16576,16578.5,144.425
1672626600000,16578.5,16583,16578.5,16582.5,235.852
1672627500000,16582.5,16595,16582.5,16593,250.451
1672628400000,16593,16593,16592.5,16593,125.419
1672629300000,16593,16593,16588,16588,142.067
1672630200000,16588,16613.5,16588,16610.5,437.085
1672631100000,16610.5,16709.5,16606.5,16664.5,5373.858
1672632000000,16664.5,16676.5,16650,16650.5,1342.084
1672632900000,16650.5,16656.5,16637,16645,958.808
1672633800000,16645,16651.5,16629.5,16639,591.166
1672634700000,16639,16647,16638.5,16643.5,389.954
1672635600000,16643.5,16648.5,16626.5,16633,498.153
1672636500000,16633,16635.5,16623,16635.5,257.507
1672637400000,16635.5,16655,16628,16654.5,308.269
1672638300000,16654.5,16661,16646,16646,360.608
1672639200000,16646,16659.5,16646,16650.5,218.872
1672640100000,16650.5,16657,16649,16650.5,178.653
1672641000000,16650.5,16650.5,16633.5,16640,294.742
1672641900000,16640,16640,16637,16639,103.386
1672642800000,16639,16698.5,16639,16698,796.42
1672643700000,16698,16774,16679.5,16733.5,6213.592
1672644600000,16733.5,16755.5,16717,16735.5,1595.507
1672645500000,16735.5,16742,16717,16717.5,581.074
1672646400000,16717.5,16751,16707.5,16744,1276.85
1672647300000,16744,16768.5,16730.5,16735.5,1477.702
1672648200000,16735.5,16752,16729.5,16740.5,699.759
1672649100000,16740.5,16745.5,16723.5,16730,790.078
1672650000000,16730,16740,16716,16718.5,1053.474
1672650900000,16718.5,16737.5,16718,16727,459.374
1672651800000,16727,16733,16713,16722,706.591
1672652700000,16722,16722,16710.5,16715.5,670.287
1672653600000,16715.5,16756,16709.5,16736,1125.823
1672654500000,16736,16738.5,16720,16728.5,403.368
1672655400000,16728.5,16737,16719.5,16719.5,308.121
1672656300000,16719.5,16727.5,16719,16722.5,262.4
1672657200000,16722.5,16726.5,16721.5,16724.5,288.447
1672658100000,16724.5,16724.5,16717,16717,141.846
1672659000000,16717,16729,16702,16724.5,620.36
1672659900000,16724.5,16736,16724.5,16731,285.017
1672660800000,16731,16736,16729,16730.5,216.697
1672661700000,16730.5,16739,16730.5,16734.5,187.277
1672662600000,16734.5,16735,16725,16725,243.141
1672663500000,16725,16726,16721,16721,202.221
1672664400000,16721,16721.5,16714,16716.5,379.364
1672665300000,16716.5,16717.5,16716,16717.5,349.739
1672666200000,16717.5,16718,16686,16691,1905.846
1672667100000,16691,16704.5,16690.5,16694,554.747
1672668000000,16694,16706.5,16694,16706.5,372.715
1672668900000,16706.5,16708,16687.5,16687.5,474.153
1672669800000,16687.5,16701,16666,16700.5,1516.67
1672670700000,16700.5,16702,16699,16699,278.007
1672671600000,16699,16708,16694.5,16708,329.535
1672672500000,16708,16725.5,16707.5,16715.5,926.644
1672673400000,16715.5,16749.5,16715.5,16742.5,1240.983
1672674300000,16742.5,16743,16718,16731.5,1484.203
1672675200000,16731.5,16734,16721.5,16733.5,677.545
1672676100000,16733.5,16734,16730,16730,244.176
1672677000000,16730,16734.5,16730,16734.5,201.721
1672677900000,16734.5,16734.5,16707,16707.5,953.47
1672678800000,16707.5,16712,16700.5,16711,436.061
1672679700000,16711,16716,16710.5,16715.5,163.509
1672680600000,16715.5,16719.5,16711.5,16712,277.406
1672681500000,16712,16712,16710,16710.5,121.766
1672682400000,16710.5,16710.5,16707,16707.5,123.695
1672683300000,16707.5,16714.5,16707,16712.5,301.107
1672684200000,16712.5,16712.5,16709,16709,95.754
1672685100000,16709,16731.5,16709,16721,495.499
1672686000000,16721,16727,16721,16725,168.406
1672686900000,16725,16729,16720,16720.5,157.956
1672687800000,16720.5,16724,16720,16724,80.274
1672688700000,16724,16736.5,16723.5,16734.5,393.324
1672689600000,16734.5,16735,16708.5,16723.5,510.027
1672690500000,16723.5,16728.5,16718.5,16728,134.152
1672691400000,16728,16733,16721,16732.5,153.955
1672692300000,16732.5,16733,16727,16728.5,141.948
1672693200000,16728.5,16732.5,16720,16725,125.318
1672694100000,16725,16726,16721.5,16722,46.334
1672695000000,16722,16731.5,16722,16731,410.533
1672695900000,16731,16799,16730.5,16752,2758.907
1672696800000,16752,16759,16729,16756.5,1576.619
1672697700000,16756.5,16760,16723,16723,690.463
1672698600000,16723,16725.5,16675.5,16708.5,1220.235
1672699500000,16708.5,16716,16690,16695,984.636
1672700400000,16695,16721,16687.5,16713,708.543
1672701300000,16713,16713.5,16703.5,16710,359.923
1672702200000,16710,16710,16692,16696.5,447.014
1672703100000,16696.5,16697,16651,16668,2369.912
1672704000000,16668,16682.5,16644.5,16682,1681.648
1672704900000,16682,16690.5,16677,16679.5,543.207
1672705800000,16679.5,16703.5,16679,16703,593.388
1672706700000,16703,16703.5,16689.5,16696,320.948
1672707600000,16696,16696,16676,16678,331.065
1672708500000,16678,16678,16650,16657,1152.535
1672709400000,16657,16680,16656.5,16666,1279.842
1672710300000,16666,16678.5,16663.5,16677,270.555
